,name,time,y
0,flow:vessel:OUTLET,0.0,-8.129683708887205
1,flow:vessel:OUTLET,0.0008008008008008008,-8.128111730350913
2,flow:vessel:OUTLET,0.0016016016016016017,-8.125755782970945
3,flow:vessel:OUTLET,0.0024024024024024027,-8.122571288967585
4,flow:vessel:OUTLET,0.0032032032032032033,-8.118634905250154
5,flow:vessel:OUTLET,0.004004004004004004,-8.114007455503833
6,flow:vessel:OUTLET,0.0048048048048048055,-8.108745138937177
7,flow:vessel:OUTLET,0.005605605605605606,-8.102900886554039
8,flow:vessel:OUTLET,0.006406406406406407,-8.096523765094238
9,flow:vessel:OUTLET,0.007207207207207208,-8.089659517597783
10,flow:vessel:OUTLET,0.008008008008008008,-8.082350706076106
11,flow:vessel:OUTLET,0.00880880880880881,-8.07463694509653
12,flow:vessel:OUTLET,0.009609609609609611,-8.066555094217389
13,flow:vessel:OUTLET,0.010410410410410412,-8.058139443812383
14,flow:vessel:OUTLET,0.011211211211211212,-8.049421887068963
15,flow:vessel:OUTLET,0.012012012012012012,-8.040432080865969
16,flow:vessel:OUTLET,0.012812812812812812,-8.031197595858421
17,flow:vessel:OUTLET,0.013613613613613617,-8.021744056578978
18,flow:vessel:OUTLET,0.014414414414414416,-8.01209527220187
19,flow:vessel:OUTLET,0.015215215215215216,-8.002273358595353
20,flow:vessel:OUTLET,0.016016016016016016,-7.992298852241211
21,flow:vessel:OUTLET,0.016816816816816817,-7.9821908165625794
22,flow:vessel:OUTLET,0.01761761761761762,-7.971966941165101
23,flow:vessel:OUTLET,0.01841841841841842,-7.961643634462936
24,flow:vessel:OUTLET,0.019219219219219225,-7.951236110129675
25,flow:vessel:OUTLET,0.02002002002002002,-7.9407584677850656
26,flow:vessel:OUTLET,0.02082082082082082,-7.93022376830104
27,flow:vessel:OUTLET,0.021621621621621623,-7.919644104085066
28,flow:vessel:OUTLET,0.022422422422422424,-7.9090306646750115
29,flow:vessel:OUTLET,0.023223223223223222,-7.898393797957532
30,flow:vessel:OUTLET,0.024024024024024024,-7.887743067301143
31,flow:vessel:OUTLET,0.024824824824824825,-7.877087304875907
32,flow:vessel:OUTLET,0.025625625625625627,-7.866434661413456
33,flow:vessel:OUTLET,0.02642642642642643,-7.855792652644243
34,flow:vessel:OUTLET,0.027227227227227233,-7.845168202633216
35,flow:vessel:OUTLET,0.028028028028028028,-7.834567684220269
36,flow:vessel:OUTLET,0.02882882882882883,-7.8239969567582355
37,flow:vessel:OUTLET,0.02962962962962963,-7.813461401328261
38,flow:vessel:OUTLET,0.030430430430430432,-7.802965953600493
39,flow:vessel:OUTLET,0.03123123123123123,-7.792515134496848
40,flow:vessel:OUTLET,0.03203203203203203,-7.782113078802142
41,flow:vessel:OUTLET,0.03283283283283284,-7.771763561860218
42,flow:vessel:OUTLET,0.033633633633633635,-7.76147002448254
43,flow:vessel:OUTLET,0.03443443443443443,-7.751235596188297
44,flow:vessel:OUTLET,0.03523523523523524,-7.741063116887118
45,flow:vessel:OUTLET,0.03603603603603603,-7.730955157108104
46,flow:vessel:OUTLET,0.03683683683683684,-7.720914036872003
47,flow:vessel:OUTLET,0.03763763763763764,-7.710941843296911
48,flow:vessel:OUTLET,0.03843843843843845,-7.701040447021834
49,flow:vessel:OUTLET,0.03923923923923924,-7.6912115175269005
50,flow:vessel:OUTLET,0.04004004004004004,-7.681456537423713
51,flow:vessel:OUTLET,0.040840840840840845,-7.671776815784453
52,flow:vessel:OUTLET,0.04164164164164164,-7.6621735005738305
53,flow:vessel:OUTLET,0.04244244244244245,-7.652647590243637
54,flow:vessel:OUTLET,0.043243243243243246,-7.643199944545744
55,flow:vessel:OUTLET,0.04404404404404405,-7.633831294615638
56,flow:vessel:OUTLET,0.04484484484484485,-7.624542252375131
57,flow:vessel:OUTLET,0.04564564564564565,-7.615333319299651
58,flow:vessel:OUTLET,0.046446446446446445,-7.6062048945924925
59,flow:vessel:OUTLET,0.04724724724724725,-7.597157282805592
60,flow:vessel:OUTLET,0.04804804804804805,-7.5881907009437315
61,flow:vessel:OUTLET,0.04884884884884885,-7.579305285086675
62,flow:vessel:OUTLET,0.04964964964964965,-7.570501096561396
63,flow:vessel:OUTLET,0.050450450450450456,-7.561778127694442
64,flow:vessel:OUTLET,0.051251251251251254,-7.553136307172437
65,flow:vessel:OUTLET,0.052052052052052045,-7.544575505036966
66,flow:vessel:OUTLET,0.05285285285285286,-7.536095537338187
67,flow:vessel:OUTLET,0.053653653653653655,-7.527696170470031
