,name,time,y
0,flow:vessel:OUTLET,0.0,-0.001313114082570312
1,flow:vessel:OUTLET,0.010000000000001563,-0.0013131349879902158
2,flow:vessel:OUTLET,0.019999999999999577,-0.00131317353153063
3,flow:vessel:OUTLET,0.030000000000001137,-0.001313203085507448
4,flow:vessel:OUTLET,0.03999999999999915,-0.0013127253682950653
5,flow:vessel:OUTLET,0.05000000000000071,-0.0013104203332775272
6,flow:vessel:OUTLET,0.060000000000002274,-0.0013040930578581962
7,flow:vessel:OUTLET,0.07000000000000028,-0.0012909077212478416
8,flow:vessel:OUTLET,0.08000000000000183,-0.0012678713487575344
9,flow:vessel:OUTLET,0.08999999999999986,-0.0012324675654350097
10,flow:vessel:OUTLET,0.10000000000000142,-0.0011833041181898052
11,flow:vessel:OUTLET,0.10999999999999945,-0.00112062914247838
12,flow:vessel:OUTLET,0.120000000000001,-0.0010465934336550409
13,flow:vessel:OUTLET,0.129999999999999,-0.0009651847062850625
14,flow:vessel:OUTLET,0.14000000000000057,-0.0008818250609696055
15,flow:vessel:OUTLET,0.15000000000000213,-0.000802691130494536
16,flow:vessel:OUTLET,0.16000000000000014,-0.0007338734642472446
17,flow:vessel:OUTLET,0.17000000000000173,-0.0006805257200788135
18,flow:vessel:OUTLET,0.17999999999999972,-0.0006461580208543581
19,flow:vessel:OUTLET,0.19000000000000128,-0.0006322015184834699
20,flow:vessel:OUTLET,0.1999999999999993,-0.0006379183650855482
21,flow:vessel:OUTLET,0.21000000000000085,-0.0006606637865811608
22,flow:vessel:OUTLET,0.2199999999999989,-0.0006964386821595398
23,flow:vessel:OUTLET,0.23000000000000043,-0.0007406161544901606
24,flow:vessel:OUTLET,0.240000000000002,-0.0007886948338058324
25,flow:vessel:OUTLET,0.25,-0.000836931883850461
26,flow:vessel:OUTLET,0.26000000000000156,-0.000882738864947259
27,flow:vessel:OUTLET,0.2699999999999996,-0.0009247775605923484
28,flow:vessel:OUTLET,0.28000000000000114,-0.0009627589181717978
29,flow:vessel:OUTLET,0.28999999999999915,-0.0009970018619990157
30,flow:vessel:OUTLET,0.3000000000000007,-0.001027898988733588
31,flow:vessel:OUTLET,0.3100000000000023,-0.0010557784391715577
32,flow:vessel:OUTLET,0.3200000000000003,-0.0010809347048442396
33,flow:vessel:OUTLET,0.33000000000000185,-0.0011036338254623735
34,flow:vessel:OUTLET,0.33999999999999986,-0.001124115793944611
35,flow:vessel:OUTLET,0.3500000000000014,-0.0011425971737547386
36,flow:vessel:OUTLET,0.35999999999999943,-0.001159273373063364
37,flow:vessel:OUTLET,0.37000000000000094,-0.001174320713902308
38,flow:vessel:OUTLET,0.37999999999999906,-0.001187898295867108
39,flow:vessel:OUTLET,0.39000000000000057,-0.001200149678433476
40,flow:vessel:OUTLET,0.4000000000000022,-0.0012112043988264354
41,flow:vessel:OUTLET,0.41000000000000014,-0.0012211793416548155
42,flow:vessel:OUTLET,0.4200000000000017,-0.001230179974761612
43,flow:vessel:OUTLET,0.42999999999999966,-0.001238301464362587
44,flow:vessel:OUTLET,0.4400000000000013,-0.0012456296812632106
45,flow:vessel:OUTLET,0.4499999999999993,-0.0012522421087927935
46,flow:vessel:OUTLET,0.46000000000000085,-0.0012582086620555645
47,flow:vessel:OUTLET,0.46999999999999886,-0.0012635924271610902
48,flow:vessel:OUTLET,0.4800000000000004,-0.0012684503282499218
49,flow:vessel:OUTLET,0.490000000000002,-0.0012728337293671777
50,flow:vessel:OUTLET,0.5,-0.0012767889775477448
51,flow:vessel:OUTLET,0.5100000000000016,-0.0012803578928555113
52,flow:vessel:OUTLET,0.5199999999999996,-0.0012835782105574927
53,flow:vessel:OUTLET,0.5300000000000011,-0.0012864839801086836
54,flow:vessel:OUTLET,0.5399999999999991,-0.0012891059251655262
55,flow:vessel:OUTLET,0.5500000000000007,-0.0012914717684351911
56,flow:vessel:OUTLET,0.5600000000000023,-0.0012936065247947785
57,flow:vessel:OUTLET,0.5700000000000003,-0.0012955327657800573
58,flow:vessel:OUTLET,0.5800000000000018,-0.001297270858240159
59,flow:vessel:OUTLET,0.5899999999999999,-0.0012988391796815073
60,flow:vessel:OUTLET,0.6000000000000014,-0.0013002543125778655
61,flow:vessel:OUTLET,0.6099999999999994,-0.0013015312197011493
62,flow:vessel:OUTLET,0.620000000000001,-0.0013026834023266067
63,flow:vessel:OUTLET,0.629999999999999,-0.0013037230429853385
64,flow:vessel:OUTLET,0.6400000000000006,-0.0013046611342732847
65,flow:vessel:OUTLET,0.6500000000000021,-0.0013055075950787825
66,flow:vessel:OUTLET,0.6600000000000001,-0.0013062713754575194
67,flow:vessel:OUTLET,0.6700000000000017,-0.0013069605512637755
68,flow:vessel:OUTLET,0.6799999999999997,-0.001307582409538495
69,flow:vessel:OUTLET,0.6900000000000013,-0.0013081435255570862
70,flow:vessel:OUTLET,0.6999999999999993,-0.0013086498323514346
71,flow:vessel:OUTLET,0.7100000000000009,-0.001309106683441428
72,flow:vessel:OUTLET,0.7199999999999989,-0.001309518909439036
73,flow:vessel:OUTLET,0.7300000000000004,-0.0013098908691237174
74,flow:vessel:OUTLET,0.7400000000000019,-0.001310226495528799
75,flow:vessel:OUTLET,0.75,-0.0013105293375265535
76,flow:vessel:OUTLET,0.7600000000000016,-0.0013108025973512236
77,flow:vessel:OUTLET,0.7699999999999996,-0.001311049164457173
78,flow:vessel:OUTLET,0.7800000000000011,-0.0013112716460697772
79,flow:vessel:OUTLET,0.7899999999999991,-0.0013114723947522987
80,flow:vessel:OUTLET,0.8000000000000006,-0.001311653533280143
81,flow:vessel:OUTLET,0.8100000000000023,-0.001311816977085518
82,flow:vessel:OUTLET,0.8200000000000003,-0.0013119644545097407
83,flow:vessel:OUTLET,0.830000000000002,-0.0013120975250775393
84,flow:vessel:OUTLET,0.8399999999999999,-0.0013122175959862017
85,flow:vessel:OUTLET,0.8500000000000014,-0.0013123259369842882
86,flow:vessel:OUTLET,0.8599999999999993,-0.0013124236937970097
87,flow:vessel:OUTLET,0.870000000000001,-0.0013125119002402217
88,flow:vessel:OUTLET,0.879999999999999,-0.0013125914891513326
89,flow:vessel:OUTLET,0.8900000000000007,-0.0013126633022523242
90,flow:vessel:OUTLET,0.9000000000000021,-0.0013127280990495498
91,flow:vessel:OUTLET,0.91,-0.0013127865648641796
92,flow:vessel:OUTLET,0.9200000000000016,-0.0013128393180782663
93,flow:vessel:OUTLET,0.9299999999999997,-0.0013128869166731108
94,flow:vessel:OUTLET,0.9400000000000013,-0.0013129298641288351
95,flow:vessel:OUTLET,0.9499999999999994,-0.0013129686147479158
96,flow:vessel:OUTLET,0.9600000000000009,-0.0013130035784585845
97,flow:vessel:OUTLET,0.9699999999999989,-0.0013130351251491174
98,flow:vessel:OUTLET,0.9800000000000004,-0.0013130635885787478
99,flow:vessel:OUTLET,0.9900000000000021,-0.0013130892699066404
100,flow:vessel:OUTLET,1.0,-0.0013131124408760093
101,pressure:vessel:OUTLET,0.0,48.68688591742968
102,pressure:vessel:OUTLET,0.010000000000001563,48.68686501200978
103,pressure:vessel:OUTLET,0.019999999999999577,48.68682646846937
104,pressure:vessel:OUTLET,0.030000000000001137,48.686796914492554
105,pressure:vessel:OUTLET,0.03999999999999915,48.68727463170494
106,pressure:vessel:OUTLET,0.05000000000000071,48.68957966672247
107,pressure:vessel:OUTLET,0.060000000000002274,48.69590694214181
108,pressure:vessel:OUTLET,0.07000000000000028,48.70909227875216
109,pressure:vessel:OUTLET,0.08000000000000183,48.73212865124247
110,pressure:vessel:OUTLET,0.08999999999999986,48.767532434564984
111,pressure:vessel:OUTLET,0.10000000000000142,48.8166958818102
112,pressure:vessel:OUTLET,0.10999999999999945,48.87937085752162
113,pressure:vessel:OUTLET,0.120000000000001,48.95340656634496
114,pressure:vessel:OUTLET,0.129999999999999,49.034815293714935
115,pressure:vessel:OUTLET,0.14000000000000057,49.11817493903039
116,pressure:vessel:OUTLET,0.15000000000000213,49.19730886950547
117,pressure:vessel:OUTLET,0.16000000000000014,49.266126535752754
118,pressure:vessel:OUTLET,0.17000000000000173,49.31947427992118
119,pressure:vessel:OUTLET,0.17999999999999972,49.35384197914564
120,pressure:vessel:OUTLET,0.19000000000000128,49.36779848151653
121,pressure:vessel:OUTLET,0.1999999999999993,49.36208163491445
122,pressure:vessel:OUTLET,0.21000000000000085,49.33933621341884
123,pressure:vessel:OUTLET,0.2199999999999989,49.30356131784046
124,pressure:vessel:OUTLET,0.23000000000000043,49.25938384550984
125,pressure:vessel:OUTLET,0.240000000000002,49.211305166194165
126,pressure:vessel:OUTLET,0.25,49.16306811614954
127,pressure:vessel:OUTLET,0.26000000000000156,49.11726113505274
128,pressure:vessel:OUTLET,0.2699999999999996,49.07522243940765
129,pressure:vessel:OUTLET,0.28000000000000114,49.037241081828206
130,pressure:vessel:OUTLET,0.28999999999999915,49.002998138000976
131,pressure:vessel:OUTLET,0.3000000000000007,48.97210101126642
132,pressure:vessel:OUTLET,0.3100000000000023,48.94422156082844
133,pressure:vessel:OUTLET,0.3200000000000003,48.91906529515577
134,pressure:vessel:OUTLET,0.33000000000000185,48.896366174537626
135,pressure:vessel:OUTLET,0.33999999999999986,48.87588420605539
136,pressure:vessel:OUTLET,0.3500000000000014,48.85740282624526
137,pressure:vessel:OUTLET,0.35999999999999943,48.84072662693664
138,pressure:vessel:OUTLET,0.37000000000000094,48.82567928609769
139,pressure:vessel:OUTLET,0.37999999999999906,48.812101704132886
140,pressure:vessel:OUTLET,0.39000000000000057,48.79985032156653
141,pressure:vessel:OUTLET,0.4000000000000022,48.78879560117356
142,pressure:vessel:OUTLET,0.41000000000000014,48.77882065834518
143,pressure:vessel:OUTLET,0.4200000000000017,48.76982002523838
144,pressure:vessel:OUTLET,0.42999999999999966,48.761698535637414
145,pressure:vessel:OUTLET,0.4400000000000013,48.75437031873679
146,pressure:vessel:OUTLET,0.4499999999999993,48.74775789120721
147,pressure:vessel:OUTLET,0.46000000000000085,48.741791337944434
148,pressure:vessel:OUTLET,0.46999999999999886,48.73640757283891
